"Station.Name";"DATE";"Zona_Pas";"Admin";"DAILY_MAX_TEMP";"DAILY_MIN_TEMP";"DAILY_RAIN"
"San Rafael Aerodrome";2019-07-26;"";"Mendoza";"17.20";1,1;0
"San Rafael Aerodrome";2019-07-27;"";"Mendoza";"16.80";0,9;0
"San Rafael Aerodrome";2019-07-28;"";"Mendoza";"18.60";1,1;0
"San Rafael Aerodrome";2019-07-29;"";"Mendoza";"21.70";4,6;0
"San Rafael Aerodrome";2019-07-30;"";"Mendoza";"20.50";3,5;0
"San Rafael Aerodrome";2019-07-31;"";"Mendoza";"16.00";2,6;0
"San Rafael Aerodrome";2019-08-01;"";"Mendoza";"17.00";4,2;0
"San Rafael Aerodrome";2019-08-02;"";"Mendoza";"15.60";-1,6;0
"San Rafael Aerodrome";2019-08-03;"";"Mendoza";"20.00";0,5;0
"San Rafael Aerodrome";2019-08-04;"";"Mendoza";"21.80";1,5;0
"San Rafael Aerodrome";2019-08-05;"";"Mendoza";"26.50";-1,9;0
"San Rafael Aerodrome";2019-08-06;"";"Mendoza";"17.80";-0,4;0
"San Rafael Aerodrome";2019-08-07;"";"Mendoza";"11.60";3,6;0
"San Rafael Aerodrome";2019-08-08;"";"Mendoza";"10.50";-1,4;0
"San Rafael Aerodrome";2019-08-09;"";"Mendoza";"15.80";-2,4;0
"San Rafael Aerodrome";2019-08-10;"";"Mendoza";"21.00";1,9;0
"San Rafael Aerodrome";2019-08-11;"";"Mendoza";"18.30";2,1;0
"San Rafael Aerodrome";2019-08-12;"";"Mendoza";"14.50";-0,2;0
"San Rafael Aerodrome";2019-08-13;"";"Mendoza";"12.00";-3,9;0
"San Rafael Aerodrome";2019-08-14;"";"Mendoza";"16.00";-2,1;0
"San Rafael Aerodrome";2019-08-15;"";"Mendoza";"16.00";-1,4;0
"San Rafael Aerodrome";2019-08-16;"";"Mendoza";"18.00";1,1;0
"San Rafael Aerodrome";2019-08-17;"";"Mendoza";"19.00";1,1;0
"San Rafael Aerodrome";2019-08-18;"";"Mendoza";"5.70";5,1;1e-04
"San Rafael Aerodrome";2019-08-19;"";"Mendoza";"7.50";1,8;1e-04
"San Rafael Aerodrome";2019-08-20;"";"Mendoza";"12.90";-1,4;0
"San Rafael Aerodrome";2019-08-21;"";"Mendoza";"18.50";1,6;0
"San Rafael Aerodrome";2019-08-22;"";"Mendoza";"19.00";2,6;0
"San Rafael Aerodrome";2019-08-23;"";"Mendoza";"23.00";4;0
"San Rafael Aerodrome";2019-08-24;"";"Mendoza";"24.20";4,8;0
"San Rafael Aerodrome";2019-08-25;"";"Mendoza";"20.60";8,2;0
"San Rafael Aerodrome";2019-08-26;"";"Mendoza";"25.10";4,6;0
"San Rafael Aerodrome";2019-08-27;"";"Mendoza";"20.60";11,6;0
"San Rafael Aerodrome";2019-08-28;"";"Mendoza";"35.60";6,1;0
"San Rafael Aerodrome";2019-08-29;"";"Mendoza";"18.20";5,8;0
"San Rafael Aerodrome";2019-08-30;"";"Mendoza";"16.50";4,6;0
"San Rafael Aerodrome";2019-08-31;"";"Mendoza";"16.80";0,1;0
"San Rafael Aerodrome";2019-09-01;"";"Mendoza";"16.00";0,2;0
"San Rafael Aerodrome";2019-09-02;"";"Mendoza";"10.30";0,6;0
"San Rafael Aerodrome";2019-09-03;"";"Mendoza";"14.00";-4,5;0
"San Rafael Aerodrome";2019-09-04;"";"Mendoza";"11.40";-3,4;0
"San Rafael Aerodrome";2019-09-05;"";"Mendoza";"15.50";2;0
"San Rafael Aerodrome";2019-09-06;"";"Mendoza";"14.80";1,6;0
"San Rafael Aerodrome";2019-09-07;"";"Mendoza";"16.50";0,9;0
"San Rafael Aerodrome";2019-09-08;"";"Mendoza";"18.10";4,7;0
"San Rafael Aerodrome";2019-09-09;"";"Mendoza";"9.00";7,4;1e-04
"San Rafael Aerodrome";2019-09-10;"";"Mendoza";"14.70";3,8;0
"San Rafael Aerodrome";2019-09-11;"";"Mendoza";"14.60";2,6;0
"San Rafael Aerodrome";2019-09-12;"";"Mendoza";"20.10";0,6;0
"San Rafael Aerodrome";2019-09-13;"";"Mendoza";"22.20";1,6;0
"San Rafael Aerodrome";2019-09-14;"";"Mendoza";"25.00";8,3;0
"San Rafael Aerodrome";2019-09-15;"";"Mendoza";"24.70";5,7;1e-04
"San Rafael Aerodrome";2019-09-16;"";"Mendoza";"26.00";6,8;0
"San Rafael Aerodrome";2019-09-17;"";"Mendoza";"23.60";1,8;0
"San Rafael Aerodrome";2019-09-18;"";"Mendoza";"26.20";5,1;0
"San Rafael Aerodrome";2019-09-19;"";"Mendoza";"15.00";2,8;0
"San Rafael Aerodrome";2019-09-20;"";"Mendoza";"21.60";1,5;0
"San Rafael Aerodrome";2019-09-21;"";"Mendoza";"21.70";1,2;0
"San Rafael Aerodrome";2019-09-22;"";"Mendoza";"24.50";3,1;0
"San Rafael Aerodrome";2019-09-23;"";"Mendoza";"26.50";6,1;0
"San Rafael Aerodrome";2019-09-24;"";"Mendoza";"29.20";7,4;0
"San Rafael Aerodrome";2019-09-25;"";"Mendoza";"31.30";11,7;0
"San Rafael Aerodrome";2019-09-26;"";"Mendoza";"30.30";12,6;0
"San Rafael Aerodrome";2019-09-27;"";"Mendoza";"29.00";9,6;0
"San Rafael Aerodrome";2019-09-28;"";"Mendoza";"30.20";7,7;0
"San Rafael Aerodrome";2019-09-29;"";"Mendoza";"31.50";1;0
"San Rafael Aerodrome";2019-09-30;"";"Mendoza";"18.00";12,7;0
"San Rafael Aerodrome";2019-10-01;"";"Mendoza";"12.80";8,1;0
"San Rafael Aerodrome";2019-10-02;"";"Mendoza";"16.90";1,2;0
"San Rafael Aerodrome";2019-10-03;"";"Mendoza";"13.80";7,6;0
"San Rafael Aerodrome";2019-10-04;"";"Mendoza";"18.60";2,9;0
"San Rafael Aerodrome";2019-10-05;"";"Mendoza";"23.00";1,7;0
"San Rafael Aerodrome";2019-10-06;"";"Mendoza";"27.40";5,7;0
"San Rafael Aerodrome";2019-10-07;"";"Mendoza";"24.60";10;0
"San Rafael Aerodrome";2019-10-08;"";"Mendoza";"25.50";5,5;0
"San Rafael Aerodrome";2019-10-09;"";"Mendoza";"27.90";8,8;0
"San Rafael Aerodrome";2019-10-10;"";"Mendoza";"29.60";11,3;0
"San Rafael Aerodrome";2019-10-11;"";"Mendoza";"27.10";9,6;0
"San Rafael Aerodrome";2019-10-12;"";"Mendoza";"26.10";11,2;0
"San Rafael Aerodrome";2019-10-13;"";"Mendoza";"18.60";9,2;3
"San Rafael Aerodrome";2019-10-14;"";"Mendoza";"4.30";4,1;20
"San Rafael Aerodrome";2019-10-15;"";"Mendoza";"9.40";1,5;1e-04
"San Rafael Aerodrome";2019-10-16;"";"Mendoza";"13.00";6,4;0
"Santiago Del Estero Aero.";2019-07-19;"SALTA_TUCUMAN";"Santiago del Estero";"21.40";6;0
"Santiago Del Estero Aero.";2019-07-20;"SALTA_TUCUMAN";"Santiago del Estero";"18.00";7,8;1e-04
"Santiago Del Estero Aero.";2019-07-21;"SALTA_TUCUMAN";"Santiago del Estero";"27.50";9;0
"Santiago Del Estero Aero.";2019-07-22;"SALTA_TUCUMAN";"Santiago del Estero";"20.30";15,8;0
"Santiago Del Estero Aero.";2019-07-23;"SALTA_TUCUMAN";"Santiago del Estero";"14.50";12,2;0
"Santiago Del Estero Aero.";2019-07-24;"SALTA_TUCUMAN";"Santiago del Estero";"12.50";9,2;0
"Santiago Del Estero Aero.";2019-07-25;"SALTA_TUCUMAN";"Santiago del Estero";"10.00";5,5;1
"Santiago Del Estero Aero.";2019-07-26;"SALTA_TUCUMAN";"Santiago del Estero";"20.50";-1,6;0
"Santiago Del Estero Aero.";2019-07-27;"SALTA_TUCUMAN";"Santiago del Estero";"22.00";-2;0
"Santiago Del Estero Aero.";2019-07-28;"SALTA_TUCUMAN";"Santiago del Estero";"16.80";5;0
"Santiago Del Estero Aero.";2019-07-29;"SALTA_TUCUMAN";"Santiago del Estero";"21.00";4;0
"Santiago Del Estero Aero.";2019-07-30;"SALTA_TUCUMAN";"Santiago del Estero";"24.20";1,8;0
"Santiago Del Estero Aero.";2019-07-31;"SALTA_TUCUMAN";"Santiago del Estero";"29.00";8,4;0
"Santiago Del Estero Aero.";2019-08-01;"SALTA_TUCUMAN";"Santiago del Estero";"20.80";13,2;0
"Santiago Del Estero Aero.";2019-08-02;"SALTA_TUCUMAN";"Santiago del Estero";"21.00";-0,6;0
"Santiago Del Estero Aero.";2019-08-03;"SALTA_TUCUMAN";"Santiago del Estero";"23.00";-3;0
"Santiago Del Estero Aero.";2019-08-04;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";1,6;0
"Santiago Del Estero Aero.";2019-08-05;"SALTA_TUCUMAN";"Santiago del Estero";"24.80";4,5;0
"Santiago Del Estero Aero.";2019-08-06;"SALTA_TUCUMAN";"Santiago del Estero";"28.50";8,8;0
"Santiago Del Estero Aero.";2019-08-07;"SALTA_TUCUMAN";"Santiago del Estero";"24.00";8;0
"Santiago Del Estero Aero.";2019-08-08;"SALTA_TUCUMAN";"Santiago del Estero";"19.20";6,2;0
"Santiago Del Estero Aero.";2019-08-09;"SALTA_TUCUMAN";"Santiago del Estero";"20.00";9,5;0
"Santiago Del Estero Aero.";2019-08-10;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";-3;0
"Santiago Del Estero Aero.";2019-08-11;"SALTA_TUCUMAN";"Santiago del Estero";"24.50";4;0
"Santiago Del Estero Aero.";2019-08-12;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";5;0
"Santiago Del Estero Aero.";2019-08-13;"SALTA_TUCUMAN";"Santiago del Estero";"16.00";8;0
"Santiago Del Estero Aero.";2019-08-14;"SALTA_TUCUMAN";"Santiago del Estero";"19.40";-0,5;0
"Santiago Del Estero Aero.";2019-08-15;"SALTA_TUCUMAN";"Santiago del Estero";"23.00";1;0
"Santiago Del Estero Aero.";2019-08-16;"SALTA_TUCUMAN";"Santiago del Estero";"26.70";2;0
"Santiago Del Estero Aero.";2019-08-17;"SALTA_TUCUMAN";"Santiago del Estero";"29.80";8;0
"Santiago Del Estero Aero.";2019-08-18;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";7,8;0
"Santiago Del Estero Aero.";2019-08-19;"SALTA_TUCUMAN";"Santiago del Estero";"20.20";3,4;0
"Santiago Del Estero Aero.";2019-08-20;"SALTA_TUCUMAN";"Santiago del Estero";"19.30";1;0
"Santiago Del Estero Aero.";2019-08-21;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";1,8;0
"Santiago Del Estero Aero.";2019-08-22;"SALTA_TUCUMAN";"Santiago del Estero";"24.70";7;0
"Santiago Del Estero Aero.";2019-08-23;"SALTA_TUCUMAN";"Santiago del Estero";"26.20";2,9;0
"Santiago Del Estero Aero.";2019-08-24;"SALTA_TUCUMAN";"Santiago del Estero";"28.00";4,7;0
"Santiago Del Estero Aero.";2019-08-25;"SALTA_TUCUMAN";"Santiago del Estero";"30.50";8;0
"Santiago Del Estero Aero.";2019-08-26;"SALTA_TUCUMAN";"Santiago del Estero";"29.20";11,2;0
"Santiago Del Estero Aero.";2019-08-27;"SALTA_TUCUMAN";"Santiago del Estero";"31.00";13;0
"Santiago Del Estero Aero.";2019-08-28;"SALTA_TUCUMAN";"Santiago del Estero";"36.50";18,4;0
"Santiago Del Estero Aero.";2019-08-29;"SALTA_TUCUMAN";"Santiago del Estero";"34.20";15,5;0
"Santiago Del Estero Aero.";2019-08-30;"SALTA_TUCUMAN";"Santiago del Estero";"21.00";16,2;0
"Santiago Del Estero Aero.";2019-08-31;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";5;0
"Santiago Del Estero Aero.";2019-09-01;"SALTA_TUCUMAN";"Santiago del Estero";"24.20";2,4;0
"Santiago Del Estero Aero.";2019-09-02;"SALTA_TUCUMAN";"Santiago del Estero";"27.60";1,9;0
"Santiago Del Estero Aero.";2019-09-03;"SALTA_TUCUMAN";"Santiago del Estero";"18.60";10;0
"Santiago Del Estero Aero.";2019-09-04;"SALTA_TUCUMAN";"Santiago del Estero";"12.50";4,1;0
"Santiago Del Estero Aero.";2019-09-05;"SALTA_TUCUMAN";"Santiago del Estero";"22.00";8,8;0
"Santiago Del Estero Aero.";2019-09-06;"SALTA_TUCUMAN";"Santiago del Estero";"23.60";2,9;0
"Santiago Del Estero Aero.";2019-09-07;"SALTA_TUCUMAN";"Santiago del Estero";"24.40";6;0
"Santiago Del Estero Aero.";2019-09-08;"SALTA_TUCUMAN";"Santiago del Estero";"23.50";9;0
"Santiago Del Estero Aero.";2019-09-09;"SALTA_TUCUMAN";"Santiago del Estero";"28.50";14;0
"Santiago Del Estero Aero.";2019-09-10;"SALTA_TUCUMAN";"Santiago del Estero";"21.70";14,1;0
"Santiago Del Estero Aero.";2019-09-11;"SALTA_TUCUMAN";"Santiago del Estero";"20.00";13,6;0
"Santiago Del Estero Aero.";2019-09-12;"SALTA_TUCUMAN";"Santiago del Estero";"23.30";3;0
"Santiago Del Estero Aero.";2019-09-13;"SALTA_TUCUMAN";"Santiago del Estero";"24.40";3,5;0
"Santiago Del Estero Aero.";2019-09-14;"SALTA_TUCUMAN";"Santiago del Estero";"31.00";4,8;0
"Santiago Del Estero Aero.";2019-09-15;"SALTA_TUCUMAN";"Santiago del Estero";"35.20";11;0
"Santiago Del Estero Aero.";2019-09-16;"SALTA_TUCUMAN";"Santiago del Estero";"18.00";17,6;0
"Santiago Del Estero Aero.";2019-09-17;"SALTA_TUCUMAN";"Santiago del Estero";"22.80";13,8;0
"Santiago Del Estero Aero.";2019-09-18;"SALTA_TUCUMAN";"Santiago del Estero";"30.00";12;0
"Santiago Del Estero Aero.";2019-09-19;"SALTA_TUCUMAN";"Santiago del Estero";"28.40";7,4;0
"Santiago Del Estero Aero.";2019-09-20;"SALTA_TUCUMAN";"Santiago del Estero";"20.50";9;0
"Santiago Del Estero Aero.";2019-09-21;"SALTA_TUCUMAN";"Santiago del Estero";"25.70";3;0
"Santiago Del Estero Aero.";2019-09-22;"SALTA_TUCUMAN";"Santiago del Estero";"29.00";6;0
"Santiago Del Estero Aero.";2019-09-23;"SALTA_TUCUMAN";"Santiago del Estero";"31.00";7;0
"Santiago Del Estero Aero.";2019-09-24;"SALTA_TUCUMAN";"Santiago del Estero";"31.50";12;0
"Santiago Del Estero Aero.";2019-09-25;"SALTA_TUCUMAN";"Santiago del Estero";"32.50";10,2;0
"Santiago Del Estero Aero.";2019-09-26;"SALTA_TUCUMAN";"Santiago del Estero";"35.00";9,5;0
"Santiago Del Estero Aero.";2019-09-27;"SALTA_TUCUMAN";"Santiago del Estero";"34.00";11,6;0
"Santiago Del Estero Aero.";2019-09-28;"SALTA_TUCUMAN";"Santiago del Estero";"37.00";11,5;0
"Santiago Del Estero Aero.";2019-09-29;"SALTA_TUCUMAN";"Santiago del Estero";"39.50";16,5;0
"Santiago Del Estero Aero.";2019-09-30;"SALTA_TUCUMAN";"Santiago del Estero";"39.80";23,9;0
"Santiago Del Estero Aero.";2019-10-01;"SALTA_TUCUMAN";"Santiago del Estero";"26.10";20,2;0
"Santiago Del Estero Aero.";2019-10-02;"SALTA_TUCUMAN";"Santiago del Estero";"25.30";8,6;0
"Santiago Del Estero Aero.";2019-10-03;"SALTA_TUCUMAN";"Santiago del Estero";"17.00";14;2
"Santiago Del Estero Aero.";2019-10-04;"SALTA_TUCUMAN";"Santiago del Estero";"20.80";11;0
"Santiago Del Estero Aero.";2019-10-05;"SALTA_TUCUMAN";"Santiago del Estero";"24.50";13,2;0
"Santiago Del Estero Aero.";2019-10-06;"SALTA_TUCUMAN";"Santiago del Estero";"27.00";5;0
"Santiago Del Estero Aero.";2019-10-07;"SALTA_TUCUMAN";"Santiago del Estero";"34.00";10,3;0
"Santiago Del Estero Aero.";2019-10-08;"SALTA_TUCUMAN";"Santiago del Estero";"33.80";14,8;0
"Santiago Del Estero Aero.";2019-10-09;"SALTA_TUCUMAN";"Santiago del Estero";"35.70";18,5;0
"Santiago Del Estero Aero.";2019-10-10;"SALTA_TUCUMAN";"Santiago del Estero";"39.00";19,8;0
"Santiago Del Estero Aero.";2019-10-11;"SALTA_TUCUMAN";"Santiago del Estero";"42.00";21,5;0
"Santiago Del Estero Aero.";2019-10-12;"SALTA_TUCUMAN";"Santiago del Estero";"43.00";24,2;0
"Santiago Del Estero Aero.";2019-10-13;"SALTA_TUCUMAN";"Santiago del Estero";"25.20";22,2;12
"Santiago Del Estero Aero.";2019-10-14;"SALTA_TUCUMAN";"Santiago del Estero";"13.40";13,4;3
"Santiago Del Estero Aero.";2019-10-15;"SALTA_TUCUMAN";"Santiago del Estero";"15.00";8,5;0
"Santiago Del Estero Aero.";2019-10-16;"SALTA_TUCUMAN";"Santiago del Estero";"20.00";11,3;0
"Sauce Viejo Aerodrome";2019-07-19;"CN_SANTA_FE";"Santa Fe";"20.90";5,5;0
"Sauce Viejo Aerodrome";2019-07-20;"CN_SANTA_FE";"Santa Fe";"25.60";13;0
"Sauce Viejo Aerodrome";2019-07-21;"CN_SANTA_FE";"Santa Fe";"27.50";19,9;0
"Sauce Viejo Aerodrome";2019-07-22;"CN_SANTA_FE";"Santa Fe";"15.90";13,2;0
"Sauce Viejo Aerodrome";2019-07-23;"CN_SANTA_FE";"Santa Fe";"12.20";9,3;1
"Sauce Viejo Aerodrome";2019-07-24;"CN_SANTA_FE";"Santa Fe";"11.50";7,5;25
"Sauce Viejo Aerodrome";2019-07-25;"CN_SANTA_FE";"Santa Fe";"10.40";8;48
"Sauce Viejo Aerodrome";2019-07-26;"CN_SANTA_FE";"Santa Fe";"13.40";9;1e-04
"Sauce Viejo Aerodrome";2019-07-27;"CN_SANTA_FE";"Santa Fe";"17.60";1,5;0
"Sauce Viejo Aerodrome";2019-07-28;"CN_SANTA_FE";"Santa Fe";"12.90";11,2;0,4
"Sauce Viejo Aerodrome";2019-07-29;"CN_SANTA_FE";"Santa Fe";"14.90";10;0
"Sauce Viejo Aerodrome";2019-07-30;"CN_SANTA_FE";"Santa Fe";"18.00";4,3;0
"Sauce Viejo Aerodrome";2019-07-31;"CN_SANTA_FE";"Santa Fe";"23.90";9,4;0
"Sauce Viejo Aerodrome";2019-08-01;"CN_SANTA_FE";"Santa Fe";"18.30";13,4;0
"Sauce Viejo Aerodrome";2019-08-02;"CN_SANTA_FE";"Santa Fe";"16.90";3,3;0
"Sauce Viejo Aerodrome";2019-08-03;"CN_SANTA_FE";"Santa Fe";"18.50";-1;0
"Sauce Viejo Aerodrome";2019-08-04;"CN_SANTA_FE";"Santa Fe";"18.50";1,7;0
"Sauce Viejo Aerodrome";2019-08-05;"CN_SANTA_FE";"Santa Fe";"21.00";6;0
"Sauce Viejo Aerodrome";2019-08-06;"CN_SANTA_FE";"Santa Fe";"25.10";10,2;0
"Sauce Viejo Aerodrome";2019-08-07;"CN_SANTA_FE";"Santa Fe";"17.80";8,7;0
"Sauce Viejo Aerodrome";2019-08-08;"CN_SANTA_FE";"Santa Fe";"13.10";12,1;6
"Sauce Viejo Aerodrome";2019-08-09;"CN_SANTA_FE";"Santa Fe";"9.80";8,8;0,9
"Sauce Viejo Aerodrome";2019-08-10;"CN_SANTA_FE";"Santa Fe";"17.20";1;0
"Sauce Viejo Aerodrome";2019-08-11;"CN_SANTA_FE";"Santa Fe";"20.40";6,7;0
"Sauce Viejo Aerodrome";2019-08-12;"CN_SANTA_FE";"Santa Fe";"18.00";6,4;0
"Sauce Viejo Aerodrome";2019-08-13;"CN_SANTA_FE";"Santa Fe";"12.00";1,2;0
"Sauce Viejo Aerodrome";2019-08-14;"CN_SANTA_FE";"Santa Fe";"12.80";1,9;0
"Sauce Viejo Aerodrome";2019-08-15;"CN_SANTA_FE";"Santa Fe";"16.80";6,2;0
"Sauce Viejo Aerodrome";2019-08-16;"CN_SANTA_FE";"Santa Fe";"25.00";6,1;0
"Sauce Viejo Aerodrome";2019-08-17;"CN_SANTA_FE";"Santa Fe";"22.80";11,3;0
"Sauce Viejo Aerodrome";2019-08-18;"CN_SANTA_FE";"Santa Fe";"17.20";3,1;0
"Sauce Viejo Aerodrome";2019-08-19;"CN_SANTA_FE";"Santa Fe";"14.20";5,2;0
"Sauce Viejo Aerodrome";2019-08-20;"CN_SANTA_FE";"Santa Fe";"15.80";3,8;0
"Sauce Viejo Aerodrome";2019-08-21;"CN_SANTA_FE";"Santa Fe";"18.80";4,5;0
"Sauce Viejo Aerodrome";2019-08-22;"CN_SANTA_FE";"Santa Fe";"19.20";9,6;0
"Sauce Viejo Aerodrome";2019-08-23;"CN_SANTA_FE";"Santa Fe";"21.00";4,5;0
"Sauce Viejo Aerodrome";2019-08-24;"CN_SANTA_FE";"Santa Fe";"21.60";7,17;0
"Sauce Viejo Aerodrome";2019-08-25;"CN_SANTA_FE";"Santa Fe";"22.70";12,1;7
"Sauce Viejo Aerodrome";2019-08-26;"CN_SANTA_FE";"Santa Fe";"23.50";14,6;0
"Sauce Viejo Aerodrome";2019-08-27;"CN_SANTA_FE";"Santa Fe";"26.90";15,8;0
"Sauce Viejo Aerodrome";2019-08-28;"CN_SANTA_FE";"Santa Fe";"30.80";16,6;0
"Sauce Viejo Aerodrome";2019-08-29;"CN_SANTA_FE";"Santa Fe";"27.80";19,4;0,7
"Sauce Viejo Aerodrome";2019-08-30;"CN_SANTA_FE";"Santa Fe";"19.30";12,5;0
"Sauce Viejo Aerodrome";2019-08-31;"CN_SANTA_FE";"Santa Fe";"21.10";4,4;0
"Sauce Viejo Aerodrome";2019-09-01;"CN_SANTA_FE";"Santa Fe";"19.80";5,3;0
"Sauce Viejo Aerodrome";2019-09-02;"CN_SANTA_FE";"Santa Fe";"21.90";7,8;0
"Sauce Viejo Aerodrome";2019-09-03;"CN_SANTA_FE";"Santa Fe";"14.30";1,2;0
"Sauce Viejo Aerodrome";2019-09-04;"CN_SANTA_FE";"Santa Fe";"16.20";-1;0
"Sauce Viejo Aerodrome";2019-09-05;"CN_SANTA_FE";"Santa Fe";"15.30";6,6;0
"Sauce Viejo Aerodrome";2019-09-06;"CN_SANTA_FE";"Santa Fe";"17.70";6,2;0
"Sauce Viejo Aerodrome";2019-09-07;"CN_SANTA_FE";"Santa Fe";"20.30";11,2;0
"Sauce Viejo Aerodrome";2019-09-08;"CN_SANTA_FE";"Santa Fe";"19.50";8;42
"Sauce Viejo Aerodrome";2019-09-09;"CN_SANTA_FE";"Santa Fe";"16.00";13,5;4
"Sauce Viejo Aerodrome";2019-09-10;"CN_SANTA_FE";"Santa Fe";"17.00";11,5;0
"Sauce Viejo Aerodrome";2019-09-11;"CN_SANTA_FE";"Santa Fe";"19.50";11,2;0
"Sauce Viejo Aerodrome";2019-09-12;"CN_SANTA_FE";"Santa Fe";"17.80";8,2;0
"Sauce Viejo Aerodrome";2019-09-13;"CN_SANTA_FE";"Santa Fe";"20.00";5,3;0
"Sauce Viejo Aerodrome";2019-09-14;"CN_SANTA_FE";"Santa Fe";"22.80";10,5;0
"Sauce Viejo Aerodrome";2019-09-15;"CN_SANTA_FE";"Santa Fe";"29.50";13;0
"Sauce Viejo Aerodrome";2019-09-16;"CN_SANTA_FE";"Santa Fe";"21.60";14,5;0
"Sauce Viejo Aerodrome";2019-09-17;"CN_SANTA_FE";"Santa Fe";"21.90";4;0
"Sauce Viejo Aerodrome";2019-09-18;"CN_SANTA_FE";"Santa Fe";"25.30";7,7;0
"Sauce Viejo Aerodrome";2019-09-19;"CN_SANTA_FE";"Santa Fe";"20.60";13;0
"Sauce Viejo Aerodrome";2019-09-20;"CN_SANTA_FE";"Santa Fe";"19.80";2,4;0
"Sauce Viejo Aerodrome";2019-09-21;"CN_SANTA_FE";"Santa Fe";"23.80";4,8;0
"Sauce Viejo Aerodrome";2019-09-22;"CN_SANTA_FE";"Santa Fe";"25.40";6;0
"Sauce Viejo Aerodrome";2019-09-23;"CN_SANTA_FE";"Santa Fe";"23.50";11;0
"Sauce Viejo Aerodrome";2019-09-24;"CN_SANTA_FE";"Santa Fe";"27.10";6,9;0
"Sauce Viejo Aerodrome";2019-09-25;"CN_SANTA_FE";"Santa Fe";"28.30";5,9;0
"Sauce Viejo Aerodrome";2019-09-26;"CN_SANTA_FE";"Santa Fe";"30.00";10;0
"Sauce Viejo Aerodrome";2019-09-27;"CN_SANTA_FE";"Santa Fe";"29.60";15,1;0
"Sauce Viejo Aerodrome";2019-09-28;"CN_SANTA_FE";"Santa Fe";"27.50";12,5;0
"Sauce Viejo Aerodrome";2019-09-29;"CN_SANTA_FE";"Santa Fe";"32.30";15,4;0
"Sauce Viejo Aerodrome";2019-09-30;"CN_SANTA_FE";"Santa Fe";"36.10";21,5;0,5
"Sauce Viejo Aerodrome";2019-10-01;"CN_SANTA_FE";"Santa Fe";"16.60";14,1;0,1
"Sauce Viejo Aerodrome";2019-10-02;"CN_SANTA_FE";"Santa Fe";"18.50";13,2;0
"Sauce Viejo Aerodrome";2019-10-03;"CN_SANTA_FE";"Santa Fe";"17.30";12,4;1
"Sauce Viejo Aerodrome";2019-10-04;"CN_SANTA_FE";"Santa Fe";"14.50";13,3;6
"Sauce Viejo Aerodrome";2019-10-05;"CN_SANTA_FE";"Santa Fe";"20.10";9,4;0
"Sauce Viejo Aerodrome";2019-10-06;"CN_SANTA_FE";"Santa Fe";"22.50";6,1;0
"Sauce Viejo Aerodrome";2019-10-07;"CN_SANTA_FE";"Santa Fe";"28.60";10,7;5
"Sauce Viejo Aerodrome";2019-10-08;"CN_SANTA_FE";"Santa Fe";"21.50";15,6;9
"Sauce Viejo Aerodrome";2019-10-09;"CN_SANTA_FE";"Santa Fe";"29.80";14,2;0
"Sauce Viejo Aerodrome";2019-10-10;"CN_SANTA_FE";"Santa Fe";"32.60";19;0
"Sauce Viejo Aerodrome";2019-10-11;"CN_SANTA_FE";"Santa Fe";"37.00";22,4;0
"Sauce Viejo Aerodrome";2019-10-12;"CN_SANTA_FE";"Santa Fe";"35.50";24,1;13
"Sauce Viejo Aerodrome";2019-10-13;"CN_SANTA_FE";"Santa Fe";"26.40";18,4;2
"Sauce Viejo Aerodrome";2019-10-14;"CN_SANTA_FE";"Santa Fe";"14.10";10,1;2
"Sauce Viejo Aerodrome";2019-10-15;"CN_SANTA_FE";"Santa Fe";"12.80";8;3
"Sauce Viejo Aerodrome";2019-10-16;"CN_SANTA_FE";"Santa Fe";"16.40";12,3;0
"Tandil Aerodrome";2019-07-19;"SE_BUENOSAIRES";"Buenos Aires";"15.20";-5,5;0
"Tandil Aerodrome";2019-07-20;"SE_BUENOSAIRES";"Buenos Aires";"14.50";3,5;1e-04
"Tandil Aerodrome";2019-07-21;"SE_BUENOSAIRES";"Buenos Aires";"17.00";14;2
"Tandil Aerodrome";2019-07-22;"SE_BUENOSAIRES";"Buenos Aires";"13.10";4,2;0
"Tandil Aerodrome";2019-07-23;"SE_BUENOSAIRES";"Buenos Aires";"11.80";-3,8;0
"Tandil Aerodrome";2019-07-24;"SE_BUENOSAIRES";"Buenos Aires";"12.20";-3,7;0
"Tandil Aerodrome";2019-07-25;"SE_BUENOSAIRES";"Buenos Aires";"9.50";-2;0
"Tandil Aerodrome";2019-07-26;"SE_BUENOSAIRES";"Buenos Aires";"14.00";4,9;0
"Tandil Aerodrome";2019-07-27;"SE_BUENOSAIRES";"Buenos Aires";"14.60";0,5;0
"Tandil Aerodrome";2019-07-28;"SE_BUENOSAIRES";"Buenos Aires";"12.40";-0,1;0
"Tandil Aerodrome";2019-07-29;"SE_BUENOSAIRES";"Buenos Aires";"11.90";4,2;0
"Tandil Aerodrome";2019-07-30;"SE_BUENOSAIRES";"Buenos Aires";"18.20";2,6;0
